order_id,product_id,quantity,orders_date
32979,20263,3,10/10/2024
30847,20263,3,31/01/2024
32654,20263,3,15/08/2024
34511,20008,3,07/10/2024
33595,20008,3,13/01/2024
34887,20008,3,25/05/2024
31963,20264,3,18/09/2024
30555,20009,3,09/06/2024
31047,20265,3,03/06/2024
30468,20010,3,19/01/2024
31083,20010,3,10/10/2024
31348,20010,3,03/10/2024
30387,20010,3,12/01/2024
33250,20010,3,12/03/2024
33724,20010,3,20/02/2024
34792,20266,3,16/04/2024
30100,20266,3,31/08/2024
32879,20267,3,05/06/2024
34163,20267,3,08/09/2024
34523,20267,3,29/01/2024
30108,20012,3,17/09/2024
32095,20012,3,06/10/2024
33188,20012,3,23/02/2024
32551,20268,3,10/07/2024
31878,20268,3,05/03/2024
34598,20268,3,12/09/2024
34643,20013,3,17/06/2024
31361,20269,3,20/05/2024
32159,20014,3,26/09/2024
32411,20014,3,05/03/2024
34753,20014,3,06/04/2024
30346,20270,3,20/09/2024
32029,20270,3,11/04/2024
34132,20015,3,09/01/2024
31228,20015,3,04/02/2024
31379,20271,3,23/04/2024
34852,20271,3,22/04/2024
30240,20016,3,25/04/2024
33921,20016,3,27/09/2024
32108,20272,3,24/04/2024
30498,20272,3,09/01/2024
33400,20272,3,09/09/2024
31828,20017,3,26/08/2024
34208,20017,3,25/04/2024
34451,20273,3,07/06/2024
32882,20273,3,05/06/2024
34954,20018,3,08/03/2024
33267,20274,3,29/07/2024
31404,20274,3,24/02/2024
31976,20274,3,05/04/2024
32462,20274,3,05/04/2024
33144,20274,3,01/02/2024
33911,20019,3,13/10/2024
31919,20019,3,11/03/2024
34822,20019,3,24/04/2024
34997,20019,3,15/02/2024
33033,20275,3,03/10/2024
31560,20020,3,28/03/2024
32409,20020,3,09/06/2024
30740,20020,3,25/04/2024
30171,20020,3,30/06/2024
31410,20020,3,14/04/2024
30543,20276,3,23/07/2024
33180,20021,3,18/05/2024
30742,20021,3,20/02/2024
34607,20277,3,30/10/2024
31676,20277,3,28/08/2024
30514,20277,3,21/07/2024
33017,20022,3,22/04/2024
33228,20022,3,07/05/2024
30078,20022,3,28/07/2024
34666,20278,3,05/06/2024
33059,20023,3,16/03/2024
33376,20279,3,05/07/2024
34144,20279,3,10/03/2024
31260,20024,3,02/10/2024
33731,20280,3,22/03/2024
32856,20280,3,29/03/2024
30702,20280,3,11/03/2024
31065,20280,3,17/08/2024
34104,20280,3,11/01/2024
30632,20025,3,16/07/2024
31728,20026,3,29/09/2024
33981,20282,3,19/10/2024
30751,20027,3,01/03/2024
34897,20027,3,01/03/2024
33425,20283,3,29/10/2024
34125,20283,3,30/08/2024
30957,20284,3,03/10/2024
32570,20284,3,29/03/2024
30481,20029,3,16/03/2024
34999,20029,3,11/04/2024
31957,20285,3,18/08/2024
30221,20285,3,11/04/2024
33536,20285,3,21/01/2024
33953,20285,3,10/10/2024
31646,20030,3,25/04/2024
32031,20030,3,03/03/2024
32046,20286,3,23/01/2024
33280,20031,3,14/03/2024
33734,20287,3,02/08/2024
34027,20287,3,29/05/2024
31036,20287,3,12/06/2024
34157,20287,3,27/02/2024
34418,20287,3,17/09/2024
31529,20288,3,18/07/2024
34754,20033,3,29/10/2024
31922,20289,3,24/10/2024
30849,20034,3,19/08/2024
31111,20034,3,22/07/2024
30016,20034,3,29/03/2024
32272,20034,3,06/09/2024
33305,20290,3,23/08/2024
30531,20290,3,03/02/2024
31874,20290,3,19/06/2024
34457,20290,3,10/05/2024
34774,20290,3,16/07/2024
30120,20035,3,19/03/2024
33558,20035,3,27/09/2024
32468,20036,3,18/06/2024
33973,20292,3,20/08/2024
34352,20292,3,06/07/2024
30089,20037,3,16/08/2024
30433,20037,3,08/10/2024
30459,20037,3,22/02/2024
31209,20037,3,18/08/2024
32990,20037,3,05/03/2024
34654,20293,3,25/08/2024
31111,20038,3,19/04/2024
34259,20038,3,09/05/2024
30556,20039,3,28/10/2024
34732,20039,3,21/06/2024
33640,20039,3,12/05/2024
32195,20295,3,07/07/2024
32930,20295,3,06/01/2024
33475,20295,3,05/07/2024
30880,20040,3,28/06/2024
31108,20040,3,10/01/2024
32068,20040,3,18/01/2024
32360,20296,3,13/03/2024
33581,20296,3,25/09/2024
31158,20296,3,03/02/2024
30634,20041,3,28/04/2024
32799,20041,3,21/10/2024
32398,20297,3,07/02/2024
30538,20297,3,20/01/2024
33911,20297,3,06/02/2024
32228,20042,3,16/01/2024
31623,20298,3,20/02/2024
32131,20298,3,03/09/2024
30191,20043,3,14/01/2024
32158,20299,3,16/10/2024
33392,20299,3,25/01/2024
30921,20299,3,23/08/2024
31097,20044,3,01/04/2024
34029,20044,3,12/02/2024
32614,20045,3,05/10/2024
34504,20045,3,18/10/2024
30172,20301,3,28/06/2024
30205,20301,3,08/03/2024
33558,20046,3,07/10/2024
34273,20046,3,11/02/2024
33548,20046,3,17/02/2024
34842,20302,3,28/09/2024
34763,20303,3,20/07/2024
30619,20303,3,27/08/2024
31557,20303,3,15/05/2024
33653,20303,3,24/04/2024
34845,20303,3,09/03/2024
34845,20048,3,14/09/2024
30079,20048,3,27/07/2024
30012,20304,3,30/01/2024
32285,20049,3,04/04/2024
34869,20305,3,28/10/2024
31110,20306,3,09/10/2024
34540,20306,3,09/09/2024
34739,20306,3,01/01/2024
31865,20051,3,12/03/2024
33390,20051,3,20/02/2024
31193,20051,3,10/05/2024
31238,20051,3,17/05/2024
34546,20051,3,18/04/2024
30317,20307,3,02/08/2024
32147,20307,3,06/01/2024
31804,20053,3,10/05/2024
32394,20309,3,21/02/2024
33407,20309,3,22/08/2024
32210,20054,3,28/05/2024
34270,20054,3,29/08/2024
33078,20310,3,12/07/2024
31646,20310,3,13/09/2024
30548,20310,3,05/09/2024
34589,20310,3,25/07/2024
31222,20055,3,22/06/2024
33203,20055,3,30/09/2024
32955,20311,3,15/06/2024
31929,20311,3,09/09/2024
31085,20311,3,27/05/2024
32154,20311,3,02/06/2024
34372,20056,3,04/01/2024
33564,20056,3,16/08/2024
34482,20056,3,13/10/2024
32494,20312,3,04/07/2024
30040,20312,3,15/01/2024
31734,20312,3,09/09/2024
34016,20312,3,21/10/2024
34487,20312,3,27/06/2024
34697,20057,3,06/02/2024
34807,20313,3,11/06/2024
31651,20313,3,10/05/2024
30444,20313,3,21/07/2024
32533,20313,3,03/09/2024
32283,20313,3,29/08/2024
32960,20313,3,27/07/2024
34557,20313,3,22/04/2024
32707,20058,3,17/08/2024
34907,20058,3,15/03/2024
30196,20058,3,21/06/2024
32265,20058,3,14/02/2024
32275,20314,3,01/06/2024
33375,20059,3,16/07/2024
33864,20059,3,18/08/2024
33173,20060,3,07/10/2024
33133,20316,3,01/01/2024
31462,20061,3,24/06/2024
33269,20317,3,23/04/2024
34288,20317,3,17/02/2024
31518,20062,3,31/05/2024
33238,20062,3,06/08/2024
34305,20062,3,16/07/2024
30174,20318,3,04/10/2024
31254,20318,3,20/03/2024
32318,20318,3,21/09/2024
33206,20318,3,17/02/2024
31236,20063,3,29/03/2024
34489,20064,3,07/02/2024
32283,20064,3,25/09/2024
33627,20064,3,17/02/2024
34590,20064,3,19/02/2024
31870,20320,3,15/03/2024
32040,20320,3,25/07/2024
32268,20320,3,18/03/2024
32795,20320,3,11/02/2024
32855,20065,3,16/09/2024
34323,20321,3,01/01/2024
33920,20066,3,28/05/2024
30688,20066,3,05/02/2024
33923,20066,3,06/05/2024
34909,20322,3,22/10/2024
33760,20322,3,14/01/2024
32425,20322,3,25/07/2024
34967,20322,3,21/07/2024
30912,20067,3,17/08/2024
33315,20067,3,21/09/2024
33749,20323,3,04/05/2024
30959,20323,3,11/05/2024
32103,20323,3,31/05/2024
34306,20323,3,31/03/2024
34450,20068,3,19/06/2024
32020,20324,3,12/10/2024
32254,20069,3,03/06/2024
33547,20069,3,30/06/2024
30777,20325,3,03/07/2024
31609,20325,3,25/10/2024
32437,20325,3,29/08/2024
31267,20070,3,28/08/2024
33664,20070,3,20/03/2024
32503,20326,3,22/03/2024
31952,20326,3,30/10/2024
33378,20326,3,24/02/2024
34431,20326,3,22/05/2024
31848,20071,3,27/04/2024
33307,20327,3,22/07/2024
33237,20072,3,10/06/2024
34210,20328,3,18/02/2024
30157,20073,3,11/03/2024
32762,20073,3,17/10/2024
34915,20329,3,09/10/2024
33699,20329,3,11/07/2024
33805,20329,3,11/04/2024
33777,20074,3,26/10/2024
34067,20074,3,22/06/2024
33653,20330,3,26/10/2024
32578,20330,3,22/02/2024
31737,20075,3,20/05/2024
34473,20075,3,20/09/2024
32795,20331,3,28/10/2024
30360,20331,3,11/05/2024
33618,20331,3,22/02/2024
33901,20331,3,30/08/2024
33651,20076,3,30/05/2024
30682,20076,3,18/04/2024
31463,20076,3,24/04/2024
34063,20332,3,24/05/2024
30828,20077,3,05/02/2024
33244,20077,3,17/06/2024
33655,20077,3,09/03/2024
34910,20333,3,22/03/2024
31214,20333,3,07/01/2024
34070,20078,3,10/02/2024
34595,20078,3,14/10/2024
32389,20334,3,25/02/2024
33479,20334,3,01/03/2024
33709,20334,3,13/05/2024
33143,20335,3,04/03/2024
33240,20335,3,29/10/2024
33597,20335,3,28/05/2024
33805,20080,3,27/07/2024
31265,20080,3,07/03/2024
32280,20080,3,14/09/2024
33744,20080,3,23/05/2024
31148,20336,3,02/04/2024
32077,20336,3,22/03/2024
32916,20336,3,23/08/2024
33776,20336,3,12/05/2024
30576,20081,3,23/06/2024
30938,20081,3,18/02/2024
33413,20081,3,14/09/2024
34086,20081,3,23/10/2024
33197,20337,3,26/06/2024
31481,20337,3,19/02/2024
31222,20338,3,02/07/2024
32765,20338,3,13/06/2024
32230,20083,3,06/06/2024
34105,20083,3,20/07/2024
34664,20083,3,05/07/2024
31277,20084,3,01/05/2024
34463,20340,3,10/01/2024
34918,20340,3,08/04/2024
31457,20340,3,19/03/2024
34789,20340,3,12/01/2024
34826,20085,3,04/01/2024
31216,20341,3,23/03/2024
32030,20086,3,30/06/2024
30704,20342,3,30/08/2024
33682,20087,3,29/10/2024
32170,20088,3,10/08/2024
33205,20088,3,08/08/2024
33430,20088,3,15/09/2024
30449,20089,3,20/07/2024
32727,20345,3,21/07/2024
30133,20345,3,25/04/2024
32774,20345,3,11/03/2024
33395,20345,3,13/10/2024
34149,20345,3,16/03/2024
34808,20345,3,10/10/2024
32117,20090,3,02/07/2024
30071,20090,3,27/02/2024
33107,20090,3,20/03/2024
31878,20091,3,22/10/2024
30665,20091,3,13/04/2024
32025,20347,3,07/06/2024
34055,20347,3,24/10/2024
31046,20347,3,16/09/2024
31688,20347,3,28/08/2024
32044,20347,3,30/10/2024
32945,20092,3,15/08/2024
31369,20348,3,22/06/2024
32899,20348,3,07/10/2024
34000,20348,3,17/06/2024
31043,20348,3,05/01/2024
32505,20348,3,12/06/2024
31313,20093,3,15/10/2024
33550,20349,3,02/07/2024
30396,20094,3,06/06/2024
30930,20094,3,25/03/2024
33002,20094,3,14/01/2024
33366,20094,3,23/06/2024
33096,20350,3,05/01/2024
34782,20095,3,09/08/2024
32038,20351,3,28/04/2024
30239,20351,3,19/09/2024
32032,20096,3,07/05/2024
30377,20096,3,20/02/2024
32052,20352,3,01/06/2024
30423,20352,3,15/03/2024
31172,20352,3,11/05/2024
31792,20352,3,16/04/2024
32208,20352,3,18/01/2024
32296,20352,3,19/10/2024
31242,20097,3,16/09/2024
33461,20097,3,31/01/2024
32823,20353,3,04/06/2024
30988,20353,3,06/02/2024
34168,20353,3,04/01/2024
34991,20353,3,20/08/2024
32927,20098,3,03/10/2024
30788,20354,3,17/10/2024
34384,20354,3,25/09/2024
31934,20099,3,01/07/2024
33008,20099,3,02/02/2024
34113,20099,3,12/04/2024
32655,20355,3,03/05/2024
30983,20355,3,17/10/2024
33844,20355,3,08/03/2024
30771,20100,3,06/08/2024
32195,20100,3,26/05/2024
32719,20356,3,20/09/2024
31323,20356,3,08/08/2024
32684,20101,3,16/03/2024
34341,20101,3,30/07/2024
30241,20101,3,09/08/2024
30742,20101,3,02/08/2024
31795,20101,3,08/03/2024
32047,20101,3,24/04/2024
32408,20357,3,28/07/2024
30238,20357,3,28/10/2024
31164,20357,3,29/02/2024
31786,20102,3,31/03/2024
32248,20102,3,14/06/2024
30226,20358,3,22/01/2024
31743,20358,3,19/01/2024
33612,20358,3,22/08/2024
30322,20103,3,29/09/2024
31004,20103,3,24/08/2024
31634,20103,3,16/03/2024
34079,20359,3,20/10/2024
34960,20359,3,25/04/2024
30943,20359,3,11/09/2024
32842,20104,3,22/05/2024
32310,20104,3,05/01/2024
30058,20104,3,16/02/2024
31117,20360,3,21/01/2024
31754,20105,3,21/07/2024
30313,20361,3,09/10/2024
31382,20361,3,12/07/2024
33056,20106,3,19/10/2024
30811,20106,3,20/08/2024
34116,20106,3,03/04/2024
32635,20362,3,18/01/2024
31508,20362,3,23/05/2024
32171,20362,3,22/08/2024
33404,20362,3,01/08/2024
31430,20363,3,18/01/2024
30358,20108,3,06/08/2024
32506,20108,3,03/10/2024
33983,20108,3,11/08/2024
31076,20364,3,07/06/2024
33387,20364,3,04/10/2024
31891,20364,3,15/03/2024
33554,20109,3,13/09/2024
34542,20109,3,29/01/2024
34810,20109,3,06/10/2024
33162,20365,3,23/04/2024
32888,20365,3,25/02/2024
34618,20110,3,01/07/2024
30575,20110,3,27/02/2024
33163,20110,3,04/04/2024
34605,20111,3,20/06/2024
32747,20111,3,12/03/2024
32517,20367,3,26/08/2024
32597,20367,3,01/04/2024
34711,20367,3,31/08/2024
32477,20112,3,12/04/2024
33051,20112,3,21/07/2024
34238,20112,3,08/09/2024
33000,20368,3,20/02/2024
33708,20368,3,22/06/2024
32018,20113,3,11/01/2024
31999,20113,3,06/07/2024
33884,20113,3,15/08/2024
30123,20369,3,11/02/2024
31403,20369,3,12/03/2024
33667,20114,3,18/03/2024
30440,20370,3,29/01/2024
30394,20370,3,08/08/2024
31990,20115,3,28/09/2024
34308,20115,3,24/03/2024
30797,20115,3,06/06/2024
34234,20115,3,25/08/2024
30252,20371,3,05/08/2024
31275,20371,3,16/02/2024
31267,20116,3,21/06/2024
34159,20372,3,25/06/2024
30242,20372,3,16/01/2024
34825,20372,3,04/07/2024
33733,20117,3,20/07/2024
30590,20373,3,10/01/2024
31838,20118,3,07/10/2024
34447,20118,3,09/01/2024
31211,20118,3,15/09/2024
31850,20118,3,19/06/2024
32915,20118,3,03/09/2024
33676,20374,3,24/10/2024
31808,20374,3,18/03/2024
30705,20374,3,23/07/2024
33496,20374,3,18/04/2024
34953,20374,3,30/04/2024
30837,20119,3,04/06/2024
30031,20375,3,20/03/2024
34011,20375,3,12/09/2024
31613,20120,3,09/06/2024
33795,20376,3,11/08/2024
34200,20121,3,04/04/2024
32809,20121,3,17/10/2024
33684,20121,3,02/10/2024
34312,20121,3,11/08/2024
30014,20378,3,02/03/2024
31401,20378,3,21/06/2024
33960,20378,3,17/05/2024
30986,20123,3,14/05/2024
32205,20379,3,22/07/2024
33417,20379,3,31/07/2024
30485,20380,3,28/01/2024
34832,20380,3,22/05/2024
32694,20125,3,01/04/2024
33478,20125,3,30/05/2024
32101,20381,3,20/04/2024
31231,20381,3,15/04/2024
34691,20381,3,15/07/2024
34735,20126,3,09/09/2024
32619,20126,3,12/08/2024
33259,20126,3,16/06/2024
33598,20126,3,26/04/2024
30146,20382,3,10/04/2024
30906,20382,3,15/02/2024
34355,20382,3,17/09/2024
34632,20382,3,15/02/2024
31378,20383,3,01/06/2024
31038,20128,3,17/06/2024
31442,20128,3,21/09/2024
33650,20128,3,05/08/2024
34821,20128,3,13/02/2024
31173,20129,3,24/05/2024
33794,20130,3,11/09/2024
32395,20386,3,27/06/2024
32839,20386,3,04/03/2024
32306,20131,3,04/03/2024
30283,20387,3,24/03/2024
33891,20387,3,22/05/2024
34721,20387,3,04/02/2024
32461,20132,3,22/01/2024
32143,20388,3,30/07/2024
33048,20388,3,18/06/2024
34868,20388,3,10/06/2024
33519,20389,3,24/08/2024
31220,20134,3,18/08/2024
30432,20134,3,09/07/2024
33705,20134,3,31/07/2024
34519,20134,3,02/09/2024
30827,20135,3,06/05/2024
34823,20135,3,10/01/2024
32000,20391,3,09/10/2024
31324,20391,3,29/03/2024
34744,20391,3,13/08/2024
34770,20391,3,22/02/2024
31894,20136,3,12/07/2024
32327,20136,3,16/10/2024
32718,20136,3,11/09/2024
31974,20392,3,06/04/2024
34807,20392,3,01/06/2024
32392,20137,3,17/01/2024
31901,20137,3,27/03/2024
30389,20393,3,23/04/2024
33599,20138,3,15/10/2024
31327,20138,3,25/02/2024
31519,20394,3,14/04/2024
31548,20139,3,20/04/2024
34015,20395,3,07/07/2024
33588,20395,3,16/05/2024
30199,20395,3,11/03/2024
30813,20395,3,26/03/2024
31709,20395,3,04/04/2024
34782,20395,3,11/06/2024
33574,20140,3,29/09/2024
30062,20396,3,19/05/2024
32642,20141,3,05/08/2024
31611,20141,3,19/09/2024
32546,20141,3,26/09/2024
31190,20397,3,14/01/2024
34123,20397,3,04/10/2024
33464,20142,3,01/07/2024
32493,20143,3,08/05/2024
32583,20143,3,19/08/2024
32612,20143,3,04/02/2024
31884,20145,3,12/08/2024
31729,20145,3,04/06/2024
34099,20145,3,23/01/2024
34121,20145,3,22/03/2024
33464,20401,3,24/03/2024
33866,20401,3,07/10/2024
30696,20146,3,24/04/2024
31676,20146,3,03/05/2024
33763,20146,3,22/04/2024
33764,20146,3,27/07/2024
33761,20402,3,01/01/2024
33437,20402,3,16/02/2024
31823,20147,3,04/09/2024
32105,20147,3,10/06/2024
33409,20147,3,19/07/2024
33945,20147,3,07/04/2024
34134,20403,3,02/08/2024
31586,20403,3,19/06/2024
34170,20403,3,07/05/2024
31763,20403,3,14/08/2024
32544,20403,3,16/08/2024
33688,20403,3,27/07/2024
31600,20148,3,17/06/2024
32948,20404,3,13/06/2024
33005,20404,3,15/08/2024
34391,20149,3,07/09/2024
33290,20150,3,17/06/2024
34963,20151,3,18/07/2024
34419,20151,3,26/04/2024
30218,20151,3,16/07/2024
31935,20151,3,07/01/2024
32987,20407,3,03/04/2024
33836,20407,3,08/04/2024
31118,20152,3,10/09/2024
32344,20408,3,29/06/2024
32520,20408,3,08/01/2024
30339,20153,3,15/07/2024
34461,20153,3,15/02/2024
31367,20153,3,25/06/2024
32720,20154,3,27/09/2024
30110,20154,3,12/05/2024
31695,20154,3,16/10/2024
34602,20154,3,25/10/2024
31493,20156,3,01/07/2024
33227,20156,3,20/06/2024
33658,20156,3,08/02/2024
34584,20156,3,20/02/2024
34676,20158,3,22/04/2024
34364,20158,3,12/08/2024
34451,20158,3,05/04/2024
34084,20159,3,29/03/2024
34622,20160,3,20/01/2024
34885,20161,3,19/09/2024
31014,20162,3,04/07/2024
31287,20162,3,18/10/2024
33870,20162,3,06/06/2024
31207,20163,3,24/07/2024
31657,20163,3,22/01/2024
31667,20163,3,04/03/2024
30498,20165,3,01/07/2024
34972,20166,3,12/06/2024
34765,20166,3,18/02/2024
34746,20167,3,27/04/2024
32760,20168,3,07/03/2024
32661,20169,3,22/01/2024
31930,20170,3,27/03/2024
33394,20170,3,17/09/2024
34864,20171,3,18/06/2024
33877,20172,3,29/08/2024
32991,20173,3,25/09/2024
32938,20173,3,01/05/2024
30722,20174,3,08/05/2024
31307,20174,3,02/06/2024
32926,20174,3,21/02/2024
30700,20175,3,17/01/2024
32981,20175,3,11/09/2024
31382,20176,3,23/09/2024
30264,20176,3,04/08/2024
31822,20176,3,01/05/2024
32966,20176,3,17/04/2024
33256,20176,3,19/02/2024
33330,20177,3,29/09/2024
33418,20177,3,25/02/2024
30691,20177,3,30/08/2024
31851,20177,3,20/08/2024
32276,20177,3,25/09/2024
30438,20178,3,03/04/2024
30980,20178,3,05/08/2024
31978,20178,3,26/05/2024
30409,20179,3,03/10/2024
33641,20180,3,03/08/2024
33759,20181,3,02/03/2024
32946,20181,3,07/04/2024
31187,20182,3,12/10/2024
31158,20183,3,26/01/2024
32942,20183,3,25/06/2024
33566,20183,3,14/06/2024
33623,20186,3,07/08/2024
34775,20187,3,19/08/2024
30431,20188,3,24/10/2024
33909,20188,3,16/04/2024
30176,20188,3,25/05/2024
31199,20188,3,25/03/2024
33692,20188,3,15/07/2024
33862,20189,3,14/07/2024
31321,20189,3,30/10/2024
32108,20189,3,09/04/2024
30278,20191,3,22/01/2024
34835,20191,3,03/06/2024
34090,20192,3,06/07/2024
33424,20192,3,29/09/2024
34200,20193,3,28/02/2024
32436,20193,3,19/08/2024
31075,20194,3,29/04/2024
33584,20194,3,02/02/2024
33952,20195,3,20/05/2024
31528,20195,3,11/07/2024
32014,20195,3,30/01/2024
30525,20196,3,16/08/2024
34073,20196,3,19/03/2024
31476,20197,3,11/02/2024
31495,20197,3,07/04/2024
34614,20197,3,25/10/2024
32683,20198,3,02/02/2024
30785,20198,3,30/06/2024
31352,20198,3,18/08/2024
31701,20200,3,16/09/2024
30088,20201,3,21/06/2024
32610,20201,3,11/03/2024
30849,20202,3,05/05/2024
31735,20202,3,08/04/2024
33774,20203,3,28/07/2024
31565,20204,3,22/02/2024
32740,20204,3,15/09/2024
30309,20205,3,05/06/2024
32386,20206,3,15/02/2024
31616,20206,3,15/01/2024
34098,20208,3,28/03/2024
30953,20208,3,01/02/2024
31099,20209,3,19/02/2024
31895,20209,3,10/05/2024
31933,20209,3,23/10/2024
33236,20210,3,27/06/2024
33438,20210,3,07/07/2024
30623,20210,3,30/06/2024
32051,20210,3,24/06/2024
34395,20211,3,25/03/2024
30793,20211,3,25/03/2024
31524,20211,3,09/07/2024
32078,20211,3,15/01/2024
34179,20212,3,17/05/2024
31242,20212,3,09/08/2024
31772,20213,3,11/07/2024
30301,20213,3,22/03/2024
34408,20214,3,19/06/2024
30947,20215,3,04/02/2024
33411,20217,3,30/10/2024
30250,20217,3,09/05/2024
34743,20217,3,06/04/2024
32972,20217,3,23/08/2024
30465,20218,3,23/06/2024
32762,20218,3,26/02/2024
32278,20218,3,20/01/2024
31194,20218,3,25/03/2024
33374,20218,3,23/01/2024
34112,20218,3,15/06/2024
34323,20219,3,30/04/2024
31002,20219,3,03/06/2024
31211,20219,3,07/04/2024
34179,20219,3,14/10/2024
34780,20220,3,05/04/2024
32758,20220,3,09/04/2024
33869,20220,3,10/01/2024
30572,20222,3,10/02/2024
31632,20223,3,09/04/2024
31511,20225,4,02/02/2024
32159,20225,4,01/09/2024
32420,20226,4,21/02/2024
32223,20226,4,04/08/2024
30059,20226,4,17/01/2024
31429,20226,4,27/07/2024
32624,20226,4,13/08/2024
31281,20229,4,24/04/2024
32974,20229,4,23/08/2024
33407,20229,4,25/08/2024
34680,20229,4,01/10/2024
30419,20240,4,22/06/2024
30536,20240,4,24/06/2024
32089,20240,4,08/08/2024
32843,20241,4,19/01/2024
30570,20242,4,28/03/2024
34830,20242,4,20/01/2024
32988,20243,4,22/02/2024
31251,20243,4,14/02/2024
31149,20244,4,05/07/2024
31627,20244,4,09/08/2024
34042,20245,4,22/08/2024
31993,20245,4,28/03/2024
30364,20246,4,06/08/2024
33590,20246,4,12/02/2024
34887,20247,4,31/01/2024
34470,20247,4,16/01/2024
31400,20247,4,22/05/2024
33119,20247,4,03/08/2024
30609,20248,4,16/09/2024
34117,20248,4,28/04/2024
34955,20248,4,05/03/2024
33638,20248,4,24/02/2024
33987,20248,4,01/06/2024
34258,20248,4,19/10/2024
32232,20249,4,14/09/2024
33678,20240,4,24/10/2024
32202,20240,4,16/07/2024
30507,20241,4,20/06/2024
32422,20241,4,26/03/2024
30172,20243,4,15/02/2024
31477,20243,4,27/09/2024
31907,20243,4,28/04/2024
34005,20243,4,12/01/2024
32239,20244,4,10/01/2024
30611,20244,4,22/07/2024
32769,20244,4,12/03/2024
33498,20244,4,21/08/2024
34220,20244,4,01/09/2024
33729,20245,4,19/09/2024
32519,20245,4,09/10/2024
33275,20245,4,06/07/2024
30407,20246,4,08/09/2024
32134,20246,4,08/03/2024
32316,20246,4,20/10/2024
34377,20246,4,28/06/2024
32782,20247,4,19/09/2024
30275,20248,4,14/04/2024
32132,20248,4,26/10/2024
33159,20248,4,16/05/2024
32529,20249,4,23/05/2024
33327,20249,4,26/03/2024
30456,20250,4,22/05/2024
30998,20250,4,03/07/2024
32323,20250,4,22/06/2024
32609,20251,4,20/09/2024
32552,20251,4,13/01/2024
32647,20251,4,13/03/2024
31648,20252,4,10/05/2024
32459,20252,4,22/07/2024
31966,20253,4,15/05/2024
30853,20254,4,16/01/2024
31999,20255,4,02/05/2024
32577,20255,4,18/01/2024
34009,20256,4,24/04/2024
32693,20001,4,09/08/2024
31655,20258,4,23/02/2024
30379,20258,4,27/08/2024
31137,20258,4,19/10/2024
31834,20258,4,06/07/2024
34135,20258,4,29/01/2024
32093,20003,4,04/05/2024
33854,20003,4,30/06/2024
30217,20004,4,30/08/2024
34913,20004,4,10/02/2024
33601,20004,4,18/04/2024
32163,20004,4,16/09/2024
33580,20004,4,29/06/2024
32269,20260,4,12/08/2024
30182,20260,4,15/06/2024
30203,20260,4,10/09/2024
33765,20260,4,22/07/2024
33680,20005,4,26/07/2024
31585,20005,4,28/07/2024
32498,20005,4,02/02/2024
32423,20261,4,15/08/2024
33523,20261,4,01/06/2024
34722,20261,4,03/07/2024
31565,20006,4,21/03/2024
31121,20262,4,28/07/2024
32490,20262,4,08/10/2024
32787,20262,4,13/05/2024
32038,20007,4,03/01/2024
30676,20007,4,19/08/2024
31636,20007,4,26/01/2024
33192,20007,4,21/02/2024
34460,20007,4,29/05/2024
30623,20263,4,22/09/2024
33121,20263,4,01/07/2024
32245,20008,4,01/06/2024
31914,20008,4,18/10/2024
33062,20008,4,20/05/2024
34287,20008,4,07/07/2024
32280,20264,4,24/02/2024
30490,20264,4,22/09/2024
30539,20264,4,24/02/2024
30803,20264,4,06/07/2024
33053,20264,4,18/06/2024
32952,20009,4,16/06/2024
34694,20009,4,08/01/2024
32087,20265,4,21/08/2024
34985,20265,4,18/01/2024
31125,20265,4,15/01/2024
32935,20265,4,06/07/2024
33883,20010,4,07/01/2024
30648,20010,4,20/08/2024
31382,20010,4,10/03/2024
34000,20266,4,11/06/2024
30914,20011,4,04/10/2024
33896,20011,4,31/03/2024
30884,20267,4,22/03/2024
34651,20267,4,15/06/2024
31869,20012,4,13/07/2024
34498,20012,4,28/05/2024
30965,20268,4,17/02/2024
34378,20268,4,08/08/2024
32151,20013,4,01/01/2024
34851,20013,4,15/10/2024
31785,20013,4,23/01/2024
34772,20013,4,23/03/2024
31917,20269,4,30/03/2024
32760,20269,4,08/09/2024
32733,20014,4,10/01/2024
32201,20270,4,24/03/2024
34975,20015,4,20/02/2024
31406,20015,4,23/02/2024
30838,20271,4,22/09/2024
33990,20272,4,06/01/2024
30392,20017,4,24/04/2024
31712,20017,4,03/02/2024
34248,20273,4,01/06/2024
34800,20273,4,02/09/2024
34833,20273,4,20/04/2024
31760,20018,4,22/01/2024
33016,20018,4,03/01/2024
34574,20018,4,09/10/2024
32092,20274,4,25/10/2024
32613,20274,4,05/01/2024
34520,20019,4,05/05/2024
34571,20019,4,11/07/2024
32068,20275,4,16/03/2024
33174,20275,4,01/02/2024
34785,20275,4,12/04/2024
31667,20020,4,21/07/2024
30933,20020,4,27/06/2024
31631,20020,4,30/10/2024
30127,20276,4,06/05/2024
33687,20276,4,26/02/2024
31029,20021,4,10/03/2024
31253,20021,4,03/02/2024
33589,20021,4,17/03/2024
34286,20021,4,12/10/2024
31171,20022,4,23/05/2024
30050,20022,4,17/06/2024
34079,20022,4,17/02/2024
30013,20278,4,29/10/2024
30651,20278,4,03/05/2024
31276,20278,4,12/03/2024
34188,20278,4,05/01/2024
34344,20278,4,10/09/2024
34532,20023,4,08/01/2024
30317,20023,4,18/06/2024
